case_no,code_token
80,"import java.util.*;
class Main{
	static Scanner s = new Scanner(System.in);
	public static void main(String[] args) {
		StringBuilder str = new StringBuilder(s.next());
		String[] m = {""eraser"",""erase"",""dreamer"",""dream""};
		boolean f;
		do {
			f=false;
			for(String b:m) {
				if(str.toString().endsWith(b)) {
					str.replace(str.length()-b.length(),str.length(),"""");
					f=true;
					break;
				}
			}
		}while(f);
		System.out.println((str.toString().equals(""""))?""YES"":""NO"");
	}
}"
81,"import java.util.*;
import java.io.*;
import java.awt.geom.*;
import java.math.*;

public class Main {

	static final Scanner in = new Scanner(System.in);
	static final PrintWriter out = new PrintWriter(System.out,false);

	static void solve() {
		int h = in.nextInt();
		int w = in.nextInt();
		int n = in.nextInt();
		int ci = -1, cj = -1;
		char[][] table = new char[h][w];
		for (int i=0; i<h; i++) {
			table[i] = in.next().toCharArray();
			for (int j=0; j<w; j++) {
				if (table[i][j] == 'S') {
					ci = i;
					cj = j;
				}
			}
		}

		int ans = 0;

		for (int i=1; i<=n; i++) {
			int[] res = bfs(table,ci,cj,i);
			ci = res[0];
			cj = res[1];
			ans += res[2];
		}

		out.println(ans);
	}

	static int[] bfs(char[][] table, int ci, int cj, int target) {
		int h = table.length;
		int w = table[0].length;

		boolean[][] visited = new boolean[h][w];
		visited[ci][cj] = true;

		int[] di = {0,1,0,-1};
		int[] dj = {1,0,-1,0};

		ArrayDeque<int[]> que = new ArrayDeque<int[]>();
		que.add(new int[]{ci,cj,0});

		while (!que.isEmpty()) {
			int[] cur = que.pollFirst();
			int i = cur[0];
			int j = cur[1];
			int d = cur[2];
			visited[i][j] = true;

			if (table[i][j] - '0' == target) return new int[]{i,j,d};

			for (int k=0; k<4; k++) {
				int ni = i + di[k];
				int nj = j + dj[k];
				if (ni < 0 || nj < 0 || h <= ni || w <= nj || visited[ni][nj] || table[ni][nj] == 'X') continue;
				que.add(new int[]{ni,nj,d+1});
			}
		}

		return null;
	}

	public static void main(String[] args) {
		long start = System.currentTimeMillis();

		solve();
		out.flush();

		long end = System.currentTimeMillis();
		//trace(end-start + ""ms"");
		in.close();
		out.close();
	}

	static void trace(Object... o) { System.out.println(Arrays.deepToString(o));}
}"
82,"import java.util.Scanner;

public class Main {


	public static void main(String[] args) {
		Scanner sc = new Scanner(System.in);
			int sx  = sc.nextInt();
			int sy  = sc.nextInt();
			int tx  = sc.nextInt();
			int ty  = sc.nextInt();
		sc.close();

		String m = """";

		for(int i = sx ; i < tx ; i++){
			m += ""R"";
		}
		for(int i = sy ; i < ty ; i++){
			m += ""U"";
		}

		for(int i = sx ; i < tx ; i++){
			m += ""L"";
		}
		for(int i = sy ; i < ty ; i++){
			m += ""D"";
		}
		int sx2 = sx-1;
		int sy2 = sy-1;
		int tx2 = tx+1;
		int ty2 = ty+1;

		m+=""D"";

		for(int i = sx; i < tx2 ; i++){
			m+=""R"";
		}
		for(int i = sy2; i < ty ; i++){
			m+=""U"";
		}
		m+=""LU"";
		for(int i = sx2; i < tx ; i++){
			m+=""L"";
		}
		for(int i = sy; i < ty2 ; i++){
			m+=""D"";
		}
		m+=""R"";

		System.out.println(m);
	}
}"
83,"import java.util.*;
import java.io.*;

public class Main {
    public static void main(String[] args) {
        MyScanner sc = new MyScanner();
        PrintWriter out = new PrintWriter(new BufferedOutputStream(System.out));
        int n = sc.nextInt();
        String s = sc.next();
        int pop = 0;
        for (int i = 0; i < s.length(); ++i) {
            if (s.charAt(i) == '1') {
                pop++;
            }
        }
        int below = 0; int above = 0;
        for (int i = 0; i < n; i++) {
            if (s.charAt(i) == '1') {
                below = (below + pow(2, n - 1 - i, pop - 1)) % (pop - 1);
                above = (above + pow(2, n - 1 - i, pop + 1)) % (pop + 1);
            }
        }
        for (int i = 0; i < n; i++) {
            if (s.charAt(i) == '1') {
                if (pop == 1) {
                    out.println(0); continue;
                }
                int use = below;
                use = (use - pow(2, n - 1 - i, pop - 1)) % (pop - 1);
                if (use < 0) use += (pop - 1);
                int ans = 1;
                while (use != 0) {
                    use = use % Integer.bitCount(use);
                    ans++;
                }
                out.println(ans);
            } else {
                int use = above;
                use = (use + pow(2, n - 1 - i, pop + 1)) % (pop + 1);
                if (use < 0) use += (pop + 1);
                int ans = 1;
                while (use != 0) {
                    use = use % Integer.bitCount(use);
                    ans++;
                }
                out.println(ans);
            }
        }
        out.close();
    }

    static int pow(long b, int e, int mod) {
        long ans = 1;
        while (e > 0) {
            if (e % 2 == 1)
                ans = ans * b % mod;
            e >>= 1;
            b = b * b % mod;
        }
        return (int) ans;
    }


    //-----------MyScanner class for faster input----------
    public static class MyScanner {
        BufferedReader br;
        StringTokenizer st;

        public MyScanner() {
            br = new BufferedReader(new InputStreamReader(System.in));
        }

        String next() {
            while (st == null || !st.hasMoreElements()) {
                try {
                    st = new StringTokenizer(br.readLine());
                } catch (IOException e) {
                    e.printStackTrace();
                }
            }
            return st.nextToken();
        }

        int nextInt() {
            return Integer.parseInt(next());
        }

        long nextLong() {
            return Long.parseLong(next());
        }

        double nextDouble() {
            return Double.parseDouble(next());
        }

        String nextLine() {
            String str = """";
            try {
                str = br.readLine();
            } catch (IOException e) {
                e.printStackTrace();
            }
            return str;
        }


    }

}"
84,"import java.util.Scanner;

public class StandardDeviation {
 public static <S> void main(String[] args){
  Scanner input=new Scanner(System.in);
  int n ;
  int[] S;
  S=new int[1000];
  double sum,m,k,a;
  
  while((n = input.nextInt())!=0){
   sum=0.0;
   for (int i=0;i<n;i++){
    S[i]=input.nextInt();
   }
   for (int i=0;i<n;i++){
    sum=sum+S[i];
 
   }
  
   m=(double)sum/n;
   k=0.0;
   double u=0.0;
   
   for (int i=0;i<n;i++){
    k=(S[i]-m)*(S[i]-m);
    u=u+k;
   }
   
   a=u/n;
   System.out.println(Math.sqrt(a));
  
  }
 }
}"
85,"
import java.util.Scanner;

/*
 * To change this license header, choose License Headers in Project Properties.
 * To change this template file, choose Tools | Templates
 * and open the template in the editor.
 */

/**
 *
 * @author wnqmw
 */
public class travsales {
    public static void main(String args[]){
        Scanner kb = new Scanner(System.in);
        
        int length = kb.nextInt(), numhouses = kb.nextInt();
        
        int[] houses = new int[numhouses];
        for(int i = 0; i < numhouses; i++){
            houses[i] = kb.nextInt();
        }
        
        int max = houses[0]+(length-houses[numhouses-1]);
        for(int i = 1; i < numhouses; i++){
            if(max < houses[i]-houses[i-1]){
                max = houses[i]-houses[i-1];
            }
        }
        System.out.println(length-max);
    }
}
"
86,"import java.util.*;

public class Main{
    public static void main(String[] args) {
        Scanner sc = new Scanner(System.in);
        Integer N = sc.nextInt();
        Integer Q = sc.nextInt();
        String S = sc.next();

        Integer[] l = new Integer[Q], r = new Integer[Q];
        for(int i = 0; i < Q; i++){
            l[i] = sc.nextInt();
            r[i] = sc.nextInt();
        }

        for(int i = 0; i < Q; i++){
            Integer count = 0;
            for(int idx = l[i]; idx < r[i]; idx++){
                if(S.charAt(idx-1) == 'A' && S.charAt(idx) == 'C'){
                    count++;
                }
            }
            System.out.println(count);
        }
    }
}"
87,"import java.util.Scanner;
public class Main {
	public static void main(String[] args){
		Scanner scan=new Scanner(System.in);
		int[] stack=new int[100];
		int stackPointer=0;
		String s;
		while(scan.hasNext()){
			s=scan.next();
			if(s.equals(""+"")){
				stack[stackPointer-2]=stack[stackPointer-2]+stack[stackPointer-1];
				stackPointer-=2;
			}else if(s.equals(""-"")){
				stack[stackPointer-2]=stack[stackPointer-2]-stack[stackPointer-1];
				stackPointer-=2;
			}
			else if(s.equals(""*"")){
				stack[stackPointer-2]=stack[stackPointer-2]*stack[stackPointer-1];
				stackPointer-=2;
			}
			else{
				stack[stackPointer++]=Integer.parseInt(s);
			}
		}
		System.out.println(stack[0]);
		scan.close();
	}
}"
88,"import java.util.*;
public class Main {
	public static void main(String[] args){
		Scanner sc = new Scanner(System.in);
		String s = getInputString(sc);
 
        // programming
        int[] l = toIntegerList(s);
        int sum = 0;
        for (int v : l) {
            v += sum;
        }
        output(String.valueOf(sum));
	}

	public static String getInputString(Scanner sc) {
		return sc.next();
	}

	public static int getInputInteger(Scanner sc) {
		return Integer.parseInt(sc.next());
	}

	public static void output(String... params) {
		boolean isInit = true;
		String str = """";
		for (String s : params) {
			if (!isInit) {
				str += "" "";
			}
			str += s;
			isInit = false;
		}
		System.out.println(str);
	}

    public static int[] toIntegerList(String s) {
        String[] ret = new String[s.length()];
        for (int i = 0; i < s.length; i++) {
            ret[i] = Integer.parseInt(String.valueOf(s.charAt(i)));
        }
        return ret;
    }
}"
89,"import java.util.Scanner;

public class XCubic {

	public static void main(String[] args) {
		int ans=0;
		Scanner s = new Scanner(System.in);
		System.out.println(""Enter a number "");
		int x = s.nextInt();
		if(x>=1 && x<=100){
			ans=x*x*x;
			System.out.println(""Answer of  cubic ""+ans);
		}else{
			System.out.println(""Number is invalid"");
		}
		
	

	}

}"
90,"import java.util.Scanner;
import java.util.Arrays;

public class Main {
	public static void main(String[] args) {
		Scanner sc = new Scanner(System.in);
		int N = sc.nextInt();
		int M = sc.nextInt();
		
		long[] A = new long[N];
		long[] B = new long[N];
		long[] C = new long[N];
		
		for(int i = 0; i < N; i++) {
			A[i] = sc.nextInt();
			B[i] = sc.nextInt();
			C[i] = A[i];
		}
		
		Arrays.sort(C);
		
		long sumPlice = 0;
		long sumNum = 0;
		
		loop:
		for(int i = 0; i < N; i++) {
			for(int j = 0; j < N; j++) {
				if(C[i] == A[j]) {
					sumPlice += C[i] * B[j];
					sumNum += B[j];
					if(sumNum >= M) {
						sumPlice = sumPlice - (sumNum - M) * C[i];
						break loop;
					}
					A[j] = -1;
					break;
				}
			}

		}	
		System.out.println(sumPlice);
	}
}
"
91,"import java.io.*;

class AffineCipher {
	String s,c;
	String alph = ""abcdefghijklmnopqrstuvwxyz"";
	int a[] = {1,3,5,7,9,11,15,17,19,21,23,25};

	AffineCipher(String s) {
		this.s = s;
		this.c = s;
	}

	boolean Found(String t) {
		if (t.indexOf(""that"")!=-1||
			t.indexOf(""this"")!=-1) return true;
		else return false;
	}

	String FindString() {
		for (int i=0;i<12;i++) {
			for (int j=0;j<=25;j++) {
				String t = """";
				for (int k=0;k<this.s.length();k++) {
					if (alph.indexOf(this.s.charAt(k))!=-1)
						t = t+alph.charAt((a[i]*alph.indexOf(this.s.charAt(k))+j)%26);
					else t = t+this.s.charAt(k);
				}
				this.s = this.c;
				if (Found(t)) return t;
			}	
			this.s = this.c;
		}
		return ""NotFound"";
	}
}

class Main {
	public static void main(String args[]) {
		BufferedReader br = new BufferedReader(new InputStreamReader(System.in));

		try {
			int n = Integer.parseInt(br.readLine());
			for (int i=0;i<n;i++) {
				AffineCipher ac = new AffineCipher(br.readLine());
				System.out.println(ac.FindString());
			}
		} catch (Exception e) {
			e.printStackTrace();
		}
	}
}"
92,"import java.util.Scanner;

class Frog1 {


    public static int totalCostIncurred(int[] height) {
        return totalCostHelper(0, height);
    }

    private static int totalCostHelper(int i, int[] height) {
        if(i == height.length - 1) {
            return 0;
        }

        int cost1 = Math.abs(height[i+1]-height[i]) + totalCostHelper(i+1,height);
        int cost2 = i+2 < height.length ? Math.abs(height[i+2]-height[i]) + totalCostHelper(i+2,height): Integer.MAX_VALUE;
        return Math.min(cost1, cost2);
    }

    public static void main(String[] args) {
        Scanner scanner = new Scanner(System.in);
        int numberOfStones = scanner.nextInt();
        int[] height = new int[numberOfStones];

        for(int i=0; i<height.length; i++)
            height[i] = scanner.nextInt();
        System.out.println(totalCostIncurred(height));
    }
}
"
93,"import java.io.BufferedReader;
import java.io.IOException;
import java.io.InputStreamReader;

public class main {
	public static void main(String[] args) {
		BufferedReader reader = new BufferedReader(new InputStreamReader(System.in));

		try {
			String line = reader.readLine();
			String[] strAry = line.split(""\\s+"");
			int x = Integer.parseInt(strAry[0]);
			int y = Integer.parseInt(strAry[1]);
			int z = Integer.parseInt(strAry[2]);
			int p;
			int q = 0;

			while(q != 1)
			{
				if(x>y)
				{
					p = y;
					y = x;
					x = p;
				}else if(x>z)
				{
					p = z;
					z = x;
					x = p;
				}else if (y > z)
				{
					p = z;
					z = y;
					y = p;
				}else
				{
					q++;
				}

			}

			System.out.printf(""%d %d %d"",x,y,z);
		} catch (IOException e) {
			System.out.println(e);
		}
	}
}"
94,"import java.util.Scanner;

public class Main {

	public static void main(String[] args) {
		Scanner scanner = new Scanner(System.in);
		int sx = scanner.nextInt(),sy = scanner.nextInt();
		int tx = scanner.nextInt(),ty = scanner.nextInt();
		int x = Math.abs(sx-tx);
		int y = Math.abs(sy-ty);
		String path = """";
		for(int i=0;i<x;i++){
			path += ""R"";
		}
		for(int i=0;i<y;i++){
			path += ""U"";
		}
		for(int i=0;i<x;i++){
			path += ""L"";
		}
		for(int i=0;i<y;i++){
			path += ""D"";
		}
		path = path + ""D"";
		for(int i=0;i<x+1;i++){
			path += ""R"";
		}
		for(int i=0;i<y+1;i++){
			path += ""U"";
		}
		path += ""L"";
		path += ""U"";
		for(int i=0;i<x+1;i++){
			path += ""L"";
		}
		for(int i=0;i<y+1;i++){
			path += ""D"";
		}
		path += ""R"";

		System.out.println(path);
	}

}
"
95,"mport java.io.BufferedReader;
import java.io.IOException;
import java.io.InputStreamReader;

public class Main {
	public static void main(String[] args) throws IOException {
		BufferedReader in = new BufferedReader(new InputStreamReader(System.in));
		//外部入力取り込んだ借金をしている期間（週単位）
		int week = Integer.parseInt(in.readLine());
		//借金
		double debt = 100000;
		//利子
		double interest = 1.05;

		//借金の計算
		for (int i = 0; i < week; i++) {
			//一週間ごとに 借金に5% の利子を借金に加える
			debt = debt * interest;
			//借金の 1,000 円未満を切り上げ
			debt = Math.ceil(debt/1000);
			debt = debt * 1000;
		}
		//計算後の借金を整数として外部出力
		System.out.println((int)debt);
	}
}"
96,"import java.util.Scanner;
public class Main {
	public static void main(String[] args){
		Scanner sc = new Scanner(System.in);
		int a,b,d,r;
		double f,a1,b1;
		a=sc.nextInt();
		b=sc.nextInt();
		d=a/b;r=a%b;
		a1=a;b1=b;
		f=a1/b1;
		System.out.print(d+"" ""+r+"" "");
		System.out.printf(""%.5f"",f);
	}
}

"
97,"import java.util.Scanner;

public class Main {

	public static void main(String[] args) {
		// TODO ?????????????????????????????????????????????
		Scanner sc = new Scanner(System.in);
		int n= sc.nextInt();
		sc.nextLine();

		DoublyLL ll = new DoublyLL();

		loop:
		for (int i=0; i < n; i++) {
			String command = sc.nextLine();

			switch (command) {
			case ""deleteFirst"":
				ll.deleteFirst();
				continue;
			case ""deleteLast"":
				ll.deleteLast();
				continue;
			}

			int x = Integer.parseInt(command.split("" "")[1]);

			switch (command.split("" "")[0]) {
			case ""insert"":
				ll.insert(x);
				continue;
			case ""delete"":
				ll.delete(x);
				continue;
			}
		}

		int l = ll.length;
		DoublyLL.Element e = ll.first;
		for (int i = 1; i < l; i++) {
			System.out.print(e.key + "" "");
			e = e.next;
		}
		System.out.println(e.key);
	}

//	static class DoublyLL<T> {
//
//	}

	static class DoublyLL {

		class Element {
//			Element previous;

			int key;

			Element next;

			Element(int key, Element next) {
				this.key = key;
				this.next = next;
//				this.previous = previous;
			}

			Element(int key) {
				this(key, null);
			}
		}

		// first element of this list
		Element first = null;

//		Element last = null;

		// the number of elements in this list
		int length = 0;

//		 constructor
//		DoublyLL(int x) {
//			this.first = new Element(x);
//			this.last = this.first;
//			this.first.previous = this.last;
//			this.first.next = this.last;
//			length = 1;
//		}
		// constructor
		DoublyLL() {}

		// insert x
		void insert(int x) {
//			if (length==0) {
////				DoublyLL temp = new DoublyLL(x);
//				this.first = new Element(x);
////				this.first.next = this.first.previous = this.first;
////				this.last = this.first;
//				length++;
//				return;
//			}
			Element newfirst = new Element(x, this.first);
//			this.first.previous = newfirst;
//			this.last.next = newfirst;
			this.first = newfirst;
			length++;
			return;
		}

		// delete x
		void delete(int x) {

//			if (this.first.key == x) {
//				Element newfirst = this.first.next;
//				newfirst.previous = null;
//				this.first = newfirst;
//				return this;
//			}

			if (length==0) return;

			if (length==1)
				if (this.first.key == x) {
//					this.first.previous = this.first.next = null;
					//?????±?????§??????
					this.first = null;
					length--;
					return;
				}


			Element e = this.first;
			Element en = e.next;
			if (e.key == x) {
				this.first = en;
				length--;
				return;
			}

			for (int i = 1; i < length; i++) {
				if (en.key == x) {
//					Element p = e.previous;
//					Element n = e.next;
//					p.next = n;
//					n.previous = p;
//					if (i == 1) this.first = n;
//					else if (i == length) this.last = p;
//					//?????±?????§??????
//					e.next = e.previous = null;
					e.next = en.next;
					length--;
					return;
				} else {
					en = en.next;
					e = e.next;
				}
			}

			return;
		}

		void deleteFirst() {
//			if (length <= 1) {
//				this.first = this.last = null;
//				length = 0;
//				return;
//			}
//			Element n = this.first.next;
//			n.previous = this.last;
//			this.last.next = n;
//			//?????±?????§??????
//			this.first.next = this.first.previous = null;
			this.first = this.first.next;
			length--;
			return;
		}

		void deleteLast() {
//			if (length <= 1) {
//				this.first = this.last = null;
//				length = 0;
//				return;
//			}
//			Element p = this.last.previous;
//			p.next = this.first;
//			this.first.previous = p;
//			//?????±?????§??????
//			this.last.next = this.last.previous = null;
			Element e = this.first;
			for (int i=1; i <= length-2; i++) {
				e = e.next;
			}
			e.next = null;
//			this.last = p;
			length--;
			return;
		}
	}
}"
98,"import java.util.Scanner;

public class Main {
	public static void main(String[] args) {
		Scanner sc = new Scanner(System.in);
		int N = sc.nextInt();
		int L[] = new int[N];

		for (int i = 0; i < N; i++) {
				L[i] = sc.nextInt();
		}

		int answer = 0;
		for (int i = 0; i < N; i++) {
			for (int j = i + 1; j < N; j++) {
				for (int k = j + 1; k < N; k++) {
					if (L[i] < L[j] + L[k] && L[j] < L[k] + L[i]  && L[k] < L[i] + L[j]) answer++;
				}
			}
		}

		System.out.println(answer);

	}
}"
99,"import java.util.*;
public class Main {
    public static void main(String[] args){
    	Scanner sc = new Scanner(System.in);
    	int[] ary = new int[5];
    	ary[0]=sc.nextInt();
    	ary[1]=sc.nextInt();
    	ary[2]=sc.nextInt();
    	ary[3]=sc.nextInt();
    	ary[4]=sc.nextInt();
    	if((ary[2]+ary[4])<=ary[0]&&(ary[3]+ary[4])<=ary[1]&&ary[2]>=ary[4]&&ary[3]>=ary[4]){
    	    System.out.println(""Yes"");
    	}else{
    		System.out.println(""No"");
    	}
    }
}

"
100,"import java.util.*;
import java.awt.*;
import static java.lang.System.*;
import static java.lang.Math.*;
public class Main {
    public static void main(String[] args){
        Scanner sc = new Scanner(in);
        long n=sc.nextLong();
        long m=sc.nextLong();
        String s=sc.next();
        String t=sc.next();
        long lcm=n/gcd(n,m)*m;
        HashMap<Long,Character> mapS=new HashMap<>();
        HashMap<Long,Character> mapT=new HashMap<>();
        for (long i = 0; i < n; i++) {
            mapS.put((long)(i*lcm/n+1),s.charAt((int)i));
        }
        for (long i = 0; i < m; i++) {
            mapT.put(i*lcm/m+1,t.charAt((int)i));
        }
        for (long i = 1; i <= lcm; i++) {
            if(mapS.get(i)!=null&&mapT.get(i)!=null&&mapS.get(i)!=mapT.get(i)){
                out.println(-1);
                exit(0);
            }
        }
        out.println(lcm);
    }
    static long gcd (long a, long b) {
        long temp;
        while((temp = a%b)!=0) {
            a = b;
            b = temp;
        }
        return b;
    }
}"
101,"import java.io.OutputStream;
import java.io.IOException;
import java.io.InputStream;
import java.io.OutputStream;
import java.util.Arrays;
import java.io.IOException;
import java.io.UncheckedIOException;
import java.io.Closeable;
import java.io.Writer;
import java.io.OutputStreamWriter;
import java.io.InputStream;

/**
 * Built using CHelper plug-in
 * Actual solution is at the top
 */
public class Main {
    public static void main(String[] args) throws Exception {
        Thread thread = new Thread(null, new TaskAdapter(), """", 1 << 28);
        thread.start();
        thread.join();
    }

    static class TaskAdapter implements Runnable {
        @Override
        public void run() {
            InputStream inputStream = System.in;
            OutputStream outputStream = System.out;
            FastInput in = new FastInput(inputStream);
            FastOutput out = new FastOutput(outputStream);
            BFirstSecond solver = new BFirstSecond();
            solver.solve(1, in, out);
            out.close();
        }
    }

    static class BFirstSecond {
        public void solve(int testNumber, FastInput in, FastOutput out) {
            int n = in.readInt();
            PartialString[] ps = new PartialString[n];
            int[] s = new int[(int) 1e6];
            int[] suf = new int[(int) 1e6];
            Node root = new Node();
            long ans = 0;
            int wpos = 0;
            for (int i = 0; i < n; i++) {
                int len = in.readString(s, wpos);
                ps[i] = new PartialString(s, suf, wpos, wpos + len - 1);
                for (int j = 0; j < len; j++) {
                    s[wpos + j] -= 'a';
                }
                SequenceUtils.reverse(s, wpos, wpos + len - 1);
                suf[wpos + len - 1] = 1 << s[wpos + len - 1];
                for (int j = len - 2; j >= 0; j--) {
                    suf[wpos + j] = suf[wpos + j + 1] | (1 << s[wpos + j]);
                }
                wpos += len;
            }

            Arrays.sort(ps, (a, b) -> Integer.compare(a.length(), b.length()));
            for (PartialString string : ps) {
                int contrib = root.count(string, 0);
                ans += contrib;
                root.add(string, 0);
            }
            out.println(ans);
        }

    }

    static class FastInput {
        private final InputStream is;
        private byte[] buf = new byte[1 << 13];
        private int bufLen;
        private int bufOffset;
        private int next;

        public FastInput(InputStream is) {
            this.is = is;
        }

        private int read() {
            while (bufLen == bufOffset) {
                bufOffset = 0;
                try {
                    bufLen = is.read(buf);
                } catch (IOException e) {
                    bufLen = -1;
                }
                if (bufLen == -1) {
                    return -1;
                }
            }
            return buf[bufOffset++];
        }

        public void skipBlank() {
            while (next >= 0 && next <= 32) {
                next = read();
            }
        }

        public int readInt() {
            int sign = 1;

            skipBlank();
            if (next == '+' || next == '-') {
                sign = next == '+' ? 1 : -1;
                next = read();
            }

            int val = 0;
            if (sign == 1) {
                while (next >= '0' && next <= '9') {
                    val = val * 10 + next - '0';
                    next = read();
                }
            } else {
                while (next >= '0' && next <= '9') {
                    val = val * 10 - next + '0';
                    next = read();
                }
            }

            return val;
        }

        public int readString(int[] data, int offset) {
            skipBlank();

            int originalOffset = offset;
            while (next > 32) {
                data[offset++] = (char) next;
                next = read();
            }

            return offset - originalOffset;
        }

    }

    static class FastOutput implements AutoCloseable, Closeable, Appendable {
        private StringBuilder cache = new StringBuilder(10 << 20);
        private final Writer os;

        public FastOutput append(CharSequence csq) {
            cache.append(csq);
            return this;
        }

        public FastOutput append(CharSequence csq, int start, int end) {
            cache.append(csq, start, end);
            return this;
        }

        public FastOutput(Writer os) {
            this.os = os;
        }

        public FastOutput(OutputStream os) {
            this(new OutputStreamWriter(os));
        }

        public FastOutput append(char c) {
            cache.append(c);
            return this;
        }

        public FastOutput append(long c) {
            cache.append(c);
            return this;
        }

        public FastOutput println(long c) {
            return append(c).println();
        }

        public FastOutput println() {
            cache.append(System.lineSeparator());
            return this;
        }

        public FastOutput flush() {
            try {
                os.append(cache);
                os.flush();
                cache.setLength(0);
            } catch (IOException e) {
                throw new UncheckedIOException(e);
            }
            return this;
        }

        public void close() {
            flush();
            try {
                os.close();
            } catch (IOException e) {
                throw new UncheckedIOException(e);
            }
        }

        public String toString() {
            return cache.toString();
        }

    }

    static class Node {
        static int charset = 'z' - 'a' + 1;
        Node[] next = new Node[charset];
        int cnt;

        public Node get(int i) {
            if (next[i] == null) {
                next[i] = new Node();
            }
            return next[i];
        }

        public int count(PartialString seq, int i) {
            if (i == seq.length()) {
                return 0;
            }
            int ans = 0;
            int suf = seq.getSuf(i);
            for (int j = 0; j < charset; j++) {
                if (next[j] != null && Bits.get(suf, j) == 1) {
                    ans += next[j].cnt;
                }
            }
            if (next[seq.get(i)] != null) {
                ans += next[seq.get(i)].count(seq, i + 1);
            }
            return ans;
        }

        public void add(PartialString seq, int i) {
            if (i == seq.length()) {
                cnt++;
                return;
            }
            get(seq.get(i)).add(seq, i + 1);
        }

    }

    static class Bits {
        private Bits() {
        }

        public static int get(int x, int i) {
            return (x >>> i) & 1;
        }

    }

    static class PartialString {
        int[] s;
        int[] suf;
        int l;
        int r;

        public PartialString(int[] s, int[] suf, int l, int r) {
            this.s = s;
            this.suf = suf;
            this.l = l;
            this.r = r;
        }

        public int get(int i) {
            return s[l + i];
        }

        public int getSuf(int i) {
            return suf[l + i];
        }

        public int length() {
            return r - l + 1;
        }

    }

    static class SequenceUtils {
        public static void swap(int[] data, int i, int j) {
            int tmp = data[i];
            data[i] = data[j];
            data[j] = tmp;
        }

        public static void reverse(int[] data, int l, int r) {
            while (l < r) {
                swap(data, l, r);
                l++;
                r--;
            }
        }

    }
}

"
102,"import java.util.*;

class Main{
    public Main(){
        Scanner SC = new Scanner(System.in);

        String S = SC.next();
        int L = S.length();
        int[] N = new int[L];
        for(int i=0;i<L;i++){
            N[i] = S.charAt(i) - '0';
        }

        int total = 0;
        int left = 0;
        while(left+3 < L){
            int mod = (N[left]*1000 + N[left+1]*100 + N[left+2]*10 + N[left+3]) % 2019;
            if(mod == 0) total++;
            int i = left+4;
            while(i != L){
                mod = (mod*10 + N[i])%2019;
                if(mod == 0) total++;
                i++;
            }
            left++;
        }
        System.out.println(total);
    }

    public static void main(String args[]){
        Main main = new Main();
    }
}
"
