case_no,code_token
27,"

import java.util.Comparator;
import java.util.PriorityQueue;
import java.util.Scanner;

public class Main {
	public static void main(String[] args) {
		Scanner sc = new Scanner(System.in);
		int V = sc.nextInt();
		int E = sc.nextInt();
			
		int[][] matrix = new int[V][V];
		for (int i = 0; i < E; i++) {
			int s = sc.nextInt();
			int t = sc.nextInt();
			int w = sc.nextInt();
			matrix[s][t] = w;
			matrix[t][s] = w;
		}
		solve(V, E, matrix);
	}
	
	public static void solve(int V, int E, int[][] matrix) {
		boolean[] visited = new boolean[V];
		PriorityQueue<Edge> que = new PriorityQueue<Edge>(10, new Comparator<Edge>() {
			@Override
			public int compare(Edge o1, Edge o2) {
				return o1.w - o2.w;
			}
		});
		
		int node = 0;
		visited[node] = true;
		int d = 0;
		int count = 0;
		for (int i = 0; i < V; i++) {
			if (matrix[node][i] > 0) {
				que.add(new Edge(node, i, matrix[node][i]));
			}
		}
		while(que.isEmpty() == false) {
			Edge edge = que.poll();
			if (visited[edge.t]) 
				continue;
			
			visited[edge.t] = true;
			node = edge.t;
			d += edge.w;
					
			for (int i = 0; i < V; i++) {
				if (matrix[node][i] > 0 && !visited[i]) {
					que.add(new Edge(node, i, matrix[node][i]));
				}
			}
			count++;
			if (count >= V-1)
				break;
		}
		System.out.println(d);
	}
}

class Edge {
	int s;
	int t;
	int w;
	public Edge(int s, int t, int w) {
		this.s = s;
		this.t = t;
		this.w = w;
	}
}"
28,"import java.util.Scanner;
class Main{
    public static void main(String args[]){
        Scanner scan = new Scanner(System.in);
        int a = 100;
        double num = scan.nextDouble();
        int i = 0;
        while(true){
            a = a + (a/100);
            i++;
            if(a >= num){
                System.out.println(i);
                break;
            }
             
        }      
    }
}
"
29,"import java.util.*;

public class Main{
    public static void main(String[] args){
    Scanner sc = new Scanner(System.in);
       
       try {
        String x =sc.next();
        SimpleDateFormat sdFormat = new SimpleDateFormat(""yyyy/MM/dd hh:mm:ss"");
        Date date = sdFormat.parse(strDate);
     
        String str = new SimpleDateFormat(""yyyy-MM-dd hh:mm:ss"").format(date);
       if(str<=2019/04/30){
           System.out.println(""Heisei"");
       }else{
           System.out.println(""TBD"");
       }
     
    } catch (ParseException e) {
        e.printStackTrace();
    }
    }
}"
30,"import java.util.*;
public class Main{
	public static void main(String[] args){
		int ans = 0;
		Scanner sc = new Scanner(System.in);
		
		int n = sc.nextInt();
		int list[] = new int[n];
		for(int i=0; i<n; i++){
			list[i] = sc.nextInt();
		}
		
		int count1, count2;
		int max1=0, max2=0, max3=0, max4=0;
		int where1=0, where2=0, where3=0, where4=0;
		int check1=0, check2=0, check3=0, check4=0;
		for(int i=0; i<n; i+=2){
			count1 = 0;
			count2 = 0;
			for(int j=0; j<n; j+=2){
				if(list[i] == list[j]){
					count1++;
				}
				if(list[i+1] == list[j+1]){
					count2++;
				}
			}
			if(count1 >= max1 && (list[i] != list[where1] || check1 == 0)){
				max2 = max1;
				where2 = where1;
				max1 = count1;
				where1 = i;
				check1 = 1;
			}
			else if(count1 >= max2 && (list[i] != list[where1] && (list[i] != list[where2] || check2 == 0))){
				max2 = count1;
				where2 = i;
				check2 = 1;
			}
			if(count2 >= max3 && (list[i+1] != list[where3] || check3 == 0)){
				max4 = max3;
				where4 = where3;
				max3 = count2;
				where3 = i+1;
				check3 = 1;
			}
			else if(count2 >= max4 && (list[i+1] != list[where3] && (list[i+1] != list[where4] || check4 == 0))){
				max4 = count2;
				where4 = i+1;
				check4 = 1;
			}
		}
		
		if(list[where1] != list[where3]){
			ans = n - max1 - max3;
		}
		else{
			ans = n - Math.max(max1 + max4, max2 + max3);
		}
		
		System.out.println(ans);
	}
}"
31,"import java.util.Scanner;
public class Main {
	public static void main(String[] args){
		Scanner as = new Scanner(System.in);
		/*long n = Long.parseLong(as.next());
		long l = 0;
		if(n%2==0){
			l+=n/2;
		}else{
			l+=(n-1)/2;
		}
		l = l%(int)(Math.pow(10, 9)+7);
		System.out.println(l);*/
		int n = Integer.parseInt(as.next());
		int[] a;
		a = new int[n];
		for(int i=0;i<n;i++){
			a[i]  = Integer.parseInt(as.next());
		}
		int[] t;
		t = new int[n];
		boolean s = true;
		int l = 0;
		if(n%2==0){
			for(int i=0;i<n-1;i+=2){
				t[i] = 0;
				t[i+1]  = 2;
			}
			for(int i=0;i<n;i++){
				t[a[i]] --;
			}
			for(int i=0;i<n;i++){
				if(t[i]<0){
					s = false;
					break;
				}
			}
			if(s){
				l = (int)(Math.pow(2, n/2))%(int)(Math.pow(10, 9)+7);
			}
		}else{
			t[0] = 1;
			for(int i=1;i<n-1;i+=2){
				t[i] = 0;
				t[i+1]  = 2;
			}
			for(int i=0;i<n;i++){
				t[a[i]] --;
			}
			for(int i=0;i<n;i++){
				if(t[i]<0){
					s = false;
					break;
				}
			}
			if(s){
				l = (int)(Math.pow(2, (n-1)/2))%(int)(Math.pow(10, 9)+7);
			}
		}
		System.out.println(l);
	}
}"
32,"import java.util.*;

class Main{

    void solve(){
        Scanner sc = new Scanner(System.in);

        int INF = Integer.MAX_VALUE/10;

        while(true){
            int n = sc.nextInt(), m =sc.nextInt();
            if(n==0 && m==0) break;

            int[][] aruki = new int[n][n];
            int[][] fune = new int[n][n];
            for(int i=0; i<n; i++){
                Arrays.fill(aruki[i], INF);
                Arrays.fill(fune[i], INF);
                aruki[i][i] = 0; fune[i][i] = 0;
            }
            for(int i=0; i<m; i++){
                int x = sc.nextInt()-1, y = sc.nextInt()-1, t = sc.nextInt();
                char s = sc.next().charAt(0);
                if(s=='L'){
                    aruki[x][y] = t; aruki[y][x] = t;
                }else{
                    fune[x][y] = t; fune[y][x] = t;
                }
            }

            for(int k=0; k<n; k++)
                for(int i=0; i<n; i++)
                    for(int j=0; j<n; j++){
                        aruki[i][j] = Math.min(aruki[i][j], aruki[i][k]+aruki[k][j]);
                        fune[i][j] = Math.min(fune[i][j], fune[i][k]+fune[k][j]);
                    }
            
            int r = sc.nextInt();
            int[] z = new int[r];
            for(int i=0; i<r; i++) z[i] = sc.nextInt()-1;

            int[][] dp = new int[r][n];
            for(int i=0; i<r; i++) Arrays.fill(dp[i], INF);
            dp[0][z[0]] = 0;
            for(int i=1; i<r; i++){
                for(int j=0; j<n; j++){
                    if(dp[i-1][j]==INF) continue;
                    dp[i][j] = Math.min(dp[i][j], dp[i-1][j] + aruki[z[i-1]][z[i]]);
                    if(aruki[z[i-1]][j]==INF) continue;
                    for(int k=0; k<n; k++)
                        dp[i][k] = Math.min(dp[i][k], dp[i-1][j] + aruki[z[i-1]][j] + 
                                            fune[j][k] + aruki[k][z[i]]);
                    
                }
            }

            int min = INF;
            for(int i=0; i<n; i++) min = Math.min(min, dp[r-1][i]);
            System.out.println(min);
        }
    }

    public static void main(String[] args){
        new Main().solve();
    }
}"
33,"import java.util.Arrays;
import java.util.Scanner;

public class Main {
	public static void main(String[] args) {
		Scanner scanner = new Scanner(System.in);
		int H = scanner.nextInt();
		int W = scanner.nextInt();
		int A = scanner.nextInt();
		int B = scanner.nextInt();

		int r = (int)Math.pow(10, 9) + 7;
		int[] dp = new int[W];
		Arrays.fill(dp, 0);

		for(int i = 0 ; i < H - A ; i++) {
			for(int j = 0 ; j < W ; j++) {
				if(i - 1 < 0) {
					dp[j] += 1;
				} else if(j - 1 >= 0) {
					dp[j] = (dp[j] % r) + (dp[j - 1] % r);
				}
			}
		}

		for(int i = H - A ; i < H ; i++) {
			for(int j = B ; j < W ; j++) {
				if(j - (B + 1) >= 0) {
					dp[j] = (dp[j] % r) + (dp[j - 1] % r);
				}
			}
		}

		System.out.println(dp[W - 1] % r);
		scanner.close();
	}
}
"
34,"import java.util.*;

public class Main{

	public static void main(String[] args){
		Scanner sc = new Scanner(System.in);
		int length = sc.nextInt();
		int times = sc.nextInt();
		String s = sc.next();

		int flag =0;
		int counter=0;
		String st[] = s.split("""");
		if(st[0].equals(""1"")){
			flag=1;
		}

		for(int i=0;i<length-1;i++){
			if(Integer.st[i] != Integer.st[i+1]){
				counter++;
			}
		}

		int counter2=0;
		int point[] = new int[counter+1];
		int j=0;
		for(int i=0;i<length-1;i++){
			if(Integer.st[i] != Integer.st[i+1]){
				point[j] = i-counter2+1;
				counter2 =i;
				j++;
			}
		}
		if(st[length-1].equals(st[length])){
			point[counter2-1]=1;
		}

		int[] cumulativesum = new int[counter2];
		cumulativesum[0]=0;
		for(int i=1;i<=counter2;i++)
			cumulativesum[i]=cumulativesum[i-1]+point[i];

		int max1=0;
		int max2=0;
		int k=0;

		if(counter2>2*times){
			k=counter2-2*times+1;
		}else
			k=counter2;

		for(int i=0;i<k;i++){
			if(cumulativesum[i]>max1)
				max1=cumulativesum[i]
		}

		if(counter2>2*k-1){
			k=counter2-2*times;
		}else
			k=counter2;

		for(int i=0;i<k;i++){
			if(cumulativesum[i]>max2)
		}

		System.out.println(Math.max(max1,max2));
	}
}"
35,"import java.util.*;
public class Main{
 public static void main(String[] args){
   Scanner sc = new Scanner(System.in);
   int A = sc.nextInt();
   int B = sc.nextInt();
   int C = sc.nextInt();
   int D = sc.nextInt();
 
   if(B<=C || D<=A)System.out.println(0);
   else if(C<=A&& B<=D) System.out.println(B-A);
   else if(A<=C&& D<=B) System.out.println(D-C);
   else if(A<C&&B>C) System.out.println(B-C);
   else System.out.println(D-A);
 }
}"
36,"import java.util.*;
import java.util.stream.*;

public class Main {
	Scanner sc;
	int N, NN;
	Integer[] S;
	TreeSet<Slime> slimes;
	Slime[] indexed;
	Comparator<Slime> hier;
	
	static class Slime {
		int id, val;
		Slime(int id) {
			this.id = id;
		}
	}
	
	public Main() {
		sc = new Scanner(System.in);
		hier = Comparator.comparingInt( (Slime s) -> (0x7fffffff & (-lsb(s.id))) ).
				thenComparingInt( s -> countOnes(s.id) ).
				thenComparingInt( s -> s.id );
	}
	
	private void calc() {
		N = sc.nextInt();
		NN = 1<<N;
		S = new Integer[NN];
		for (int i = 0; i < NN; i++) S[i] = sc.nextInt();
		Arrays.sort(S, Comparator.reverseOrder());
		slimes = new TreeSet<Slime>(hier);
		indexed = new Slime[NN];
		for (int i = 0; i < NN; i++) {
			indexed[i] = new Slime(i);
			slimes.add(indexed[i]);
		}
		
		Iterator<Slime> it = slimes.iterator();
		it.next().val = S[0];
		it.remove();
		int j = 1;
		while (!slimes.isEmpty()) {
			Slime s = it.next();
			Slime parent = indexed[s.id ^ lsb(s.id)];
			if (parent.val > S[j]) {
				s.val = S[j++];
				it.remove();
				it = slimes.iterator();
				continue;
			}
			//if ((s.id & 1) == 1) {
			//	System.out.println(""No"");
			//	return;
			//}
			//it = slimes.tailSet(indexed[lsb(s.id)>>>1], true).iterator();
		}
		if (j == NN) System.out.println(""Yes"");
		else System.out.println(""No"");
	}
	
	static int countOnes(int t) {
		t = (t & 0x55555555) + (t >> 1 & 0x55555555);
		t = (t & 0x33333333) + (t >> 2 & 0x33333333);
		t = (t & 0x0f0f0f0f) + (t >> 4 & 0x0f0f0f0f);
		t = (t & 0x00ff00ff) + (t >> 8 & 0x00ff00ff);
		return (t & 0x0000ffff) + (t >>16 & 0x0000ffff);
	}
	
	static int lsb(int t) {
		return t&(-t);
	}
	
	public static void main(String[] args) {
		new Main().calc();
	}
}
"
37,"import java.io.OutputStream;
import java.io.IOException;
import java.io.InputStream;
import java.io.PrintWriter;
import java.util.Arrays;
import java.io.IOException;
import java.io.InputStreamReader;
import java.util.ArrayList;
import java.io.UncheckedIOException;
import java.util.List;
import java.util.stream.Stream;
import java.util.StringTokenizer;
import java.io.BufferedReader;
import java.io.InputStream;
import java.util.function.IntFunction;

/**
 * Built using CHelper plug-in
 * Actual solution is at the top
 *
 * @author mikit
 */
public class Main {
    public static void main(String[] args) {
        InputStream inputStream = System.in;
        OutputStream outputStream = System.out;
        LightScanner in = new LightScanner(inputStream);
        PrintWriter out = new PrintWriter(outputStream);
        DPeopleOnALine solver = new DPeopleOnALine();
        solver.solve(1, in, out);
        out.close();
    }

    static class DPeopleOnALine {
        private static final String YES = ""Yes"";
        private static final String NO = ""No"";

        public void solve(int testNumber, LightScanner in, PrintWriter out) {
            int n = in.ints(), m = in.ints();
            int[] l = new int[m], r = new int[m], d = new int[m];
            ShortestPathSolver solver = ShortestPathSolver.Algorithm.WARSHALL_FLOYD.getInstance(n);
            for (int i = 0; i < m; i++) {
                l[i] = in.ints() - 1;
                r[i] = in.ints() - 1;
                d[i] = in.ints();
                solver.addEdge(l[i], r[i], d[i]);
            }
            for (int i = 0; i < m; i++) {
                if (solver.shortestPath(l[i], r[i]) != d[i] || solver.shortestPath(r[i], l[i]) < Integer.MAX_VALUE) {
                    out.println(NO);
                    return;
                }
            }
            out.println(YES);
        }

    }

    static class BellmanFord implements ShortestPathSolver {
        int nodes;
        List<BellmanFord.Edge> edges;
        long[] distance;

        public BellmanFord(int n) {
            nodes = n;
            edges = new ArrayList<>();
            distance = new long[n];
        }

        public void addEdge(int from, int to, int cost) {
            edges.add(new BellmanFord.Edge(from, to, cost));
        }

        public long shortestPath(int src, int dst) {
            Arrays.fill(distance, Long.MAX_VALUE);
            distance[src] = 0;
            for (int i = 0; i < 2 * nodes; i++) {
                for (BellmanFord.Edge e : edges) {
                    if (distance[e.from] < Long.MAX_VALUE && distance[e.to] > distance[e.from] + e.cost) {
                        distance[e.to] = distance[e.from] + e.cost;
                        if (i == nodes - 1 && e.to == dst) {
                            throw new RuntimeException(""negative loop"");
                        }
                    }
                }
            }
            return distance[dst];
        }

        private static class Edge {
            int from;
            int to;
            long cost;

            Edge(int from, int to, long cost) {
                this.from = from;
                this.to = to;
                this.cost = cost;
            }

        }

    }

    static class LightScanner {
        private BufferedReader reader = null;
        private StringTokenizer tokenizer = null;

        public LightScanner(InputStream in) {
            reader = new BufferedReader(new InputStreamReader(in));
        }

        public String string() {
            if (tokenizer == null || !tokenizer.hasMoreTokens()) {
                try {
                    tokenizer = new StringTokenizer(reader.readLine());
                } catch (IOException e) {
                    throw new UncheckedIOException(e);
                }
            }
            return tokenizer.nextToken();
        }

        public int ints() {
            return Integer.parseInt(string());
        }

    }

    static class WarshallFloyd implements ShortestPathSolver {
        private static final int INF = 0x2fffffff;
        private int[][] graph;
        private boolean calculated = false;

        public WarshallFloyd(int n) {
            graph = new int[n][n];
            Arrays.stream(graph).forEach(a -> Arrays.fill(a, INF));
        }

        public void addEdge(int from, int to, int cost) {
            graph[from][to] = cost;
        }

        public long shortestPath(int src, int dst) {
            if (!calculated) {
                for (int i = 0; i < graph.length; i++) {
                    for (int j = 0; j < graph.length; j++) {
                        for (int k = 0; k < graph.length; k++) {
                            graph[j][k] = Math.min(graph[j][k], graph[j][i] + graph[i][k]);
                        }
                    }
                }
                calculated = true;
            }
            return graph[src][dst] == INF ? Integer.MAX_VALUE : graph[src][dst];
        }

    }

    static interface ShortestPathSolver {
        void addEdge(int from, int to, int cost);

        long shortestPath(int src, int dst);

        enum Algorithm {
            WARSHALL_FLOYD(WarshallFloyd::new),
            BELLMAN_FORD(BellmanFord::new),
            DIJKSTRA(null),
            ;
            private final IntFunction<ShortestPathSolver> constructor;

            Algorithm(IntFunction<ShortestPathSolver> constructor) {
                this.constructor = constructor;
            }

            public ShortestPathSolver getInstance(int nodes) {
                return constructor.apply(nodes);
            }

        }

    }
}

"
38,"import java.util.Scanner;
??
public class Main{
??
????????public static void main(String[] args) {
????????????????// TODO Auto-generated method stub
????????????????Scanner sc = new Scanner(System.in);
????????????????int bannum = sc.nextInt();
????????????????String keyword = sc.next();
????????????????String kanban;
????????????????int cnt = 2;
????????????????int knum = 0;
????????????????for(int s = 0;s < bannum;s++){
????????????????????????kanban = sc.next();
????????????????????????loop:for(int i = 0; kanban.length()-i > keyword.length()-1;i++){
????????????????????????????????if(keyword.charAt(0) == kanban.charAt(i)){
????????????????????????????????????????for(int j = kanban.length()-1;j-i>=keyword.length()-1;j--){
????????????????????????????????????????????????if(keyword.charAt(keyword.length()-1) == kanban.charAt(j)){
????????????????????????????????????????????????????????cnt = 2;
????????????????????????????????????????????????????????for(int k = 1;k <= keyword.length()-1;k++){
????????????????????????????????????????????????????????????????//System.out.println(keyword.charAt(k));
????????????????????????????????????????????????????????????????//System.out.println(kanban.charAt((j-i)/(keyword.length()-1)*k+i));
????????????????????????????????????????????????????????????????if(keyword.charAt(k) == kanban.charAt((j-i)/(keyword.length()-1)*k+i)){
????????????????????????????????????????????????????????????????????????cnt++;
????????????????????????????????????????????????????????????????????????if(cnt-1 == keyword.length()){
????????????????????????????????????????????????????????????????????????????????knum++;
????????????????????????????????????????????????????????????????????????????????break loop;
????????????????????????????????????????????????????????????????????????}???????????????????????????????????????????????????????????? 
????????????????????????????????????????????????????????????????}
????????????????????????????????????????????????????????}
????????????????????????????????????????????????}
????????????????????????????????????????}
????????????????????????????????}
????????????????????????}???????????????????? 
????????????????}
????????????????System.out.println(knum);??????????????????
????????}

}"
39,"import java.io.*;
import java.util.*;
import java.lang.*;

public class Main {
	
	public static void main(String[] args) {
		FastScanner sc = new FastScanner();
		out = new PrintWriter(new BufferedOutputStream(System.out));
		
		int n=sc.nextInt();
		int a[]=new int[n];
		for (int i = 0; i < n; i++) {
			a[i]=sc.nextInt();
		}
		int b[]=new int[n];
		for (int i = 0; i < n; i++) {
			if(i==0) {
				b[i]=a[1];
			}else {
				b[i]=a[0];
			}
			
			
			for(int j=0;j<n;j++) {
				
				if(i==j) {
					
				}else {
					b[i]=gcd(b[i],a[j]);
				}
				
			}
		
			
		}
		
		
		out.println(l_max(b));
		out.close();
	}
	static int gcd(int a,int b) {
		if(a==0) {
			return b;
		}
		return gcd(b%a,a);
	
	}

	
	
	
	
//----------------------------------------------------------
	static int l_min(int[] a) {
		Arrays.sort(a);
		return a[0];
	}
	static int l_max(int[] a) {
		int l=a.length;
		Arrays.sort(a);
		return a[l-1];
	}
	public static PrintWriter out;

	public static class MyScanner {
		BufferedReader br;
		StringTokenizer st;

		public MyScanner() {
			br = new BufferedReader(new InputStreamReader(System.in));
		}

		String next() {
			while (st == null || !st.hasMoreElements()) {
				try {
					st = new StringTokenizer(br.readLine());
				} catch (IOException e) {
					e.printStackTrace();
				}
			}
			return st.nextToken();
		}

		int nextInt() {
			return Integer.parseInt(next());
		}

		long nextLong() {
			return Long.parseLong(next());
		}

		double nextDouble() {
			return Double.parseDouble(next());
		}

		String nextLine() {
			String str = """";
			try {
				str = br.readLine();
			} catch (IOException e) {
				e.printStackTrace();
			}
			return str;
		}

	}
	
}


class UnionFind{
	int parent[];
	int rank[];
	int size[];
	UnionFind(int n) {
		parent=new int[n];
		rank=new int[n];
		size=new int[n];
		for(int i=0;i<n;i++) {
			parent[i]=i;
			rank[i]=0;
			size[i]=1;
		}
	}
	
	void union(int x,int y) {
		int xRoot=find(x);
		int yRoot=find(y);


		if(xRoot!=yRoot) {
			
			if(rank[xRoot]>rank[yRoot]) {
				parent[yRoot]=xRoot;
				size[xRoot]+=size[yRoot];
				
			}else if(rank[xRoot]<rank[yRoot]){
				parent[xRoot]=yRoot;
				size[yRoot]+=size[xRoot];
				
			}else {
				parent[yRoot]=xRoot;
				rank[xRoot]++;
				size[xRoot]+=size[yRoot];
			}
		}
		
	}
	
	int find(int x) {
		if(parent[x]==x) {
			return x;
		}else {
			return find(parent[x]);
		}
		
	}
	
	boolean same(int x,int y) {
		return find(x)==find(y);
	}
	
	
	
}





class FastScanner {
    private final InputStream in = System.in;
    private final byte[] buffer = new byte[1024];
    private int ptr = 0;
    private int buflen = 0;
    private boolean hasNextByte() {
        if (ptr < buflen) {
            return true;
        }else{
            ptr = 0;
            try {
                buflen = in.read(buffer);
            } catch (IOException e) {
                e.printStackTrace();
            }
            if (buflen <= 0) {
                return false;
            }
        }
        return true;
    }
    private int readByte() { if (hasNextByte()) return buffer[ptr++]; else return -1;}
    private static boolean isPrintableChar(int c) { return 33 <= c && c <= 126;}
    public boolean hasNext() { while(hasNextByte() && !isPrintableChar(buffer[ptr])) ptr++; return hasNextByte();}
    public String next() {
        if (!hasNext()) throw new NoSuchElementException();
        StringBuilder sb = new StringBuilder();
        int b = readByte();
        while(isPrintableChar(b)) {
            sb.appendCodePoint(b);
            b = readByte();
        }
        return sb.toString();
    }
    public long nextLong() {
        if (!hasNext()) throw new NoSuchElementException();
        long n = 0;
        boolean minus = false;
        int b = readByte();
        if (b == '-') {
            minus = true;
            b = readByte();
        }
        if (b < '0' || '9' < b) {
            throw new NumberFormatException();
        }
        while(true){
            if ('0' <= b && b <= '9') {
                n *= 10;
                n += b - '0';
            }else if(b == -1 || !isPrintableChar(b)){
                return minus ? -n : n;
            }else{
                throw new NumberFormatException();
            }
            b = readByte();
        }
    }
    public int nextInt() {
        long nl = nextLong();
        if (nl < Integer.MIN_VALUE || nl > Integer.MAX_VALUE) throw new NumberFormatException();
        return (int) nl;
    }
    public double nextDouble() { return Double.parseDouble(next());}
}"
40,"import java.io.UnsupportedEncodingException;
import java.util.*;

public class Main {

	static int max_X;
	static int max_Y;

	public static void main(String[] args) throws UnsupportedEncodingException {

		Scanner sc = new Scanner(System.in);

		String ans = ""Yes"";

		int i = sc.nextInt();
		int j = sc.nextInt();
		max_X = i;
		max_Y = j;

		// 適当に格納
		ArrayList<byte[]> map = new ArrayList<byte[]>();
		int h, w;
		for (h = 0; h < j; h++) {
			String st = sc.next();
			map.add(st.getBytes());
		}

		for (h = 0; h < j; h++) {
			byte[] now_x = map.get(h);
			for (w = 0; w < i; w++) {
				if (!check(w,h, now_x, map)) {
					ans = ""No"";
					break;

				}
			}
		}
		System.out.println(ans);
		sc.close();
	}

	private static boolean check(int w, int h, byte[] now_x, ArrayList<byte[]> map) {
		boolean ischeck = false;

		if (now_x[w] == '.') {
			return true;
		}

		// 左
		if (w - 1 >= 0) {
			if (now_x[w] == now_x[w - 1]) {
				ischeck = true;
				return ischeck;
			}
		}

		// 右
		if (w + 1 < max_X) {
			if (now_x[w] == now_x[w + 1]) {
				ischeck = true;
				return ischeck;
			}
		}

		// 上
		if (h - 1 >= 0) {
			byte[] up_x = map.get(h - 1);
			if (now_x[w] == up_x[w]) {
				ischeck = true;
				return ischeck;
			}
		}

		// 下
		if (h + 1 < max_Y) {
			byte[] down_x = map.get(h + 1);
			if (now_x[w] == down_x[w]) {
				ischeck = true;
				return ischeck;
			}
		}
		return ischeck;
	}

}
"
41,"import java.io.BufferedReader;
import java.io.InputStreamReader;
import java.util.Arrays;
import java.util.Scanner;

public class Main {
    public static void main(String[] args) {
        Scanner scan = new Scanner(new BufferedReader(new InputStreamReader(System.in)));
        int N = scan.nextInt();
        int Ma = scan.nextInt();
        int Mb = scan.nextInt();
        int[] a = new int[N+1];
        int[] b = new int[N+1];
        int[] c = new int[N+1];
        for (int i = 1; i <= N; i++) {
            a[i] = scan.nextInt();
            b[i] = scan.nextInt();
            c[i] = scan.nextInt();
        }
        int[][][][] dp = new int[N+1][N*10+1][N*10+1][2];
        for (int i = 0; i <= N; i++) {
            for (int j = 0; j <= N*10; j++) {
                for (int k = 0; k <= N*10; k++) {
                    dp[i][j][k][0] = 0;
                    dp[i][j][k][1] = Integer.MAX_VALUE;
                }
            }
        }
        dp[0][0][0][0] = 1;
        dp[0][0][0][1] = 0;
        for (int i = 1; i <= N; i++) {
            for (int j = 0; j <= N*10; j++) {
                for (int k = 0; k <= N*10; k++) {
                    if (dp[i - 1][j][k][0] == 0) {
                        continue;
                    }
                    dp[i][j][k][0] = 1;
                    dp[i][j][k][1] = Math.min(dp[i][j][k][1], dp[i - 1][j][k][1]);
                    dp[i][j + a[i]][k + b[i]][0] = 1;
                    dp[i][j + a[i]][k + b[i]][1] = Math.min(dp[i][j + a[i]][k + b[i]][1], dp[i - 1][j][k][1] + c[i]);
                }
            }
        }
        int answer = Integer.MAX_VALUE;
        for (int i = 1; i <= N*10; i++) {
            for (int j = 1; j <= N*10; j++) {
                if (dp[N][i][j][0] == 0) {
                    continue;
                }
                if (i * Mb == j * Ma) {
                    answer = Math.min(answer, dp[N][i][j][1]);
                }
            }
        }
        if (answer == Integer.MAX_VALUE) {
            answer = -1;
        }
        System.out.println(answer);
    }
}
"
